v1	v2	v3	v4	v5	v6	v7	v8	v9	v10	v11	v12	v13	v14	v15	v16	v17	v18	v19	v20	v21	v22	v23	v24	v25	v26	v27	v28	v29	v30	v31	v32	v33	v34	v35	v36	v37	v38	v39	v40	v41	v42	v43	v44	v45	v46	v47	v48	v49	v50	v51	v52	v53	v54	v55	v56	v57	v58	v59	v60	v61	v62	v63	v64	v65	v66	v67	v68	v69	v70	v71	v72	v73	v74	v75	v76	v77	v78	v79	v80	v81	v82	v83	v84	v85	v86	v87	v88	v89	v90	v91	v92	v93	v94	v95	v96	v97	v98	v99	v100	v101	v102	v103	v104	v105	v106	v107	v108	v109	v110	v111	v112	v113	v114	v115	v116	v117	v118	v119	v120	v121	v122	v123	v124	v125	v126	v127	v128	v129	v130	v131	v132	v133	v134	v135	v136	v137	v138	v139	v140	v141	v142	v143	v144	v145
DEU	2760000	DEU9797	1	27600	38	835	1	1	2	3	2	2	2	2	7	2	2	2	7	2	3	2	2	2	2	2	3	3	1	2	2	2	2	2	2	2	1	2	2	1	2	4	3	3	2	1	3	3	4	4	4	4	5	4	3	3	2	3	2	1	2	1	2	2	2	2	2	1	1	7	1	2	2	2	1	2	2	2	2	2	2	2	24	20	0	0	0	0	0	80700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68800	0	0	0	0	0	1	1	3221	9999	3321	-0.1254	-0.1412	99.00	56.00	3	3	68800	80700	80700	68800	68800	68800	5	0	0	56.00	3	3	148	148	-12.159	0.4396	0	60.29	-0.8397	.25080001	28	NOV	13
DEU	2760000	DEU9797	1	27600	38	838	1	2	2	4	4	2	2	2	7	2	2	2	7	9	5	3	3	2	2	3	3	3	1	2	2	2	2	2	2	2	2	2	2	1	3	4	4	2	3	1	1	1	4	4	4	5	5	5	4	4	5	4	1	1	1	1	1	2	2	2	2	1	1	7	1	1	2	2	2	2	1	1	1	1	1	1	9998	9998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3221	7522	9999	-0.6314	13.249	25.23	56.00	9	9	27600	27600	27600	27600	27600	27600	2	0	0	56.00	1	1	148	148	-0.4243	12.956	0	99.00	-14.771	.24860001	28	NOV	13
DEU	2760000	DEU9797	1	27600	38	839	2	1	2	2	9	2	2	1	7	2	2	2	7	9	9	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	9	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	1	1	1	1	1	7	2	2	2	1	2	2	9	9	9	9	9	9	29	32	0	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	2	2	9701	5120	2611	-0.6314	-19.722	24.53	99.00	1	9	999999	999999	999999	999999	999999	999999	4	3	3	24.53	9	9	105	105	0.9496	-0.4255	0	86.72	-0.0994	.2744	28	NOV	13
DEU	2760000	DEU9797	1	27600	38	841	2	1	2	3	3	2	2	2	7	2	2	2	7	9	2	3	2	4	2	4	4	3	1	1	2	2	2	2	2	2	1	1	2	2	3	4	3	2	1	1	4	2	3	3	4	5	5	5	4	4	2	2	2	3	2	3	2	2	2	2	2	1	1	7	1	2	2	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	7531	4322	9704	0.7501	0.3180	41.63	23.47	1	1	27600	27600	27600	27600	27600	27600	1	0	0	41.63	1	1	148	148	-12.159	-12.776	0	99.00	-20.052	.25319999	28	NOV	13
DEU	2760000	DEU9797	1	27600	38	843	1	2	2	9	3	9	9	9	7	9	9	9	7	2	3	2	3	2	3	2	2	2	1	1	2	2	2	2	2	2	1	1	2	2	2	3	3	1	1	2	2	2	2	3	4	4	5	5	3	4	1	4	1	1	1	1	2	2	2	2	2	1	1	7	1	1	2	2	2	2	1	1	1	1	1	1	9999	9998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4110	2166	4110	0.7501	0.1650	79.74	43.33	9	9	27600	27600	27600	27600	27600	27600	2	9	9	79.74	1	1	148	148	-12.159	12.956	9	43.33	-0.8397	.24860001	28	NOV	13
DEU	2760000	DEU9797	1	27600	38	847	1	2	2	4	3	2	1	1	7	2	2	1	7	9	3	9	9	9	9	9	9	9	1	1	2	2	2	2	2	2	2	2	2	1	1	4	4	1	1	1	1	1	4	3	4	9	5	5	2	3	1	2	1	3	1	1	1	1	2	2	2	1	1	7	1	1	2	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5223	1321	9999	-0.1254	-0.4198	65.42	28.48	1	1	27600	27600	27600	27600	27600	27600	2	3	3	65.42	1	1	148	148	0.0485	0.4396	3	99.00	99.990.000	.25319999	28	NOV	13
DEU	2760000	DEU9797	1	27600	38	848	2	1	2	4	4	1	2	2	7	2	2	2	7	4	1	2	3	3	3	2	3	3	2	1	2	2	2	2	1	2	2	2	2	2	3	4	3	2	2	3	2	2	3	3	3	2	3	2	3	3	3	3	3	3	3	2	2	2	2	2	2	1	1	7	1	2	2	2	2	2	2	2	2	2	2	2	28	25	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	8	8	8159	7543	3350	-0.1254	-0.9916	43.19	21.20	1	1	181000	181000	181000	181000	181000	181000	1	1	1	43.19	3	3	998	998	-12.159	-15.646	0	61.60	-14.771	.24860001	28	NOV	13
DEU	2760000	DEU9797	1	27600	38	850	1	1	2	4	5	9	1	9	7	9	9	9	7	4	2	2	2	3	2	3	3	3	1	1	2	2	2	2	2	2	2	2	2	1	3	3	3	1	1	2	1	1	3	3	3	4	5	5	3	4	2	3	1	1	1	1	2	2	2	2	2	9	2	7	1	1	1	2	2	2	1	1	1	1	1	2	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5141	8100	9999	-0.1254	0.1650	23.41	31. Aug	1	1	27600	27600	27600	27600	27600	927600	3	2	2	31. Aug	1	1	148	148	-12.159	12.956	9	99.00	-12.871	.2744	28	NOV	13
DEU	2760000	DEU9797	1	27600	38	851	2	1	2	4	3	1	1	2	7	1	2	2	7	9	4	2	2	1	1	2	2	2	1	1	2	2	2	2	2	2	1	1	2	1	1	4	3	1	2	1	1	4	3	4	4	4	5	5	3	4	3	3	2	3	3	1	1	1	1	2	2	1	1	7	2	2	1	2	2	1	2	2	2	2	2	2	30	41	0	0	0	0	0	0	0	0	0	0	181000	0	0	27600	0	0	0	0	0	0	0	0	0	181000	0	0	8	8	2411	2412	2210	0.7501	0.3180	75.50	76.65	2	3	181000	181000	181000	181000	181000	181000	6	2	2	76.65	3	3	998	998	0.4708	-0.9553	1	88.70	0.6338	.25080001	28	NOV	13
DEU	2760000	DEU9797	1	27600	38	852	1	2	2	3	3	9	9	9	7	9	9	9	7	1	2	2	2	1	2	2	1	1	1	2	2	2	2	2	2	2	1	2	2	2	3	4	3	1	1	1	1	1	4	4	4	5	5	5	1	3	1	3	2	2	2	2	2	2	2	2	2	1	1	7	2	2	1	2	2	2	2	2	2	2	2	2	12	18	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4110	7214	9999	-0.1254	-0.3004	26.60	43.33	1	1	181000	181000	181000	181000	181000	181000	3	9	9	43.33	3	3	148	148	-12.159	-0.4255	9	99.00	0.8861	.2744	28	NOV	13
DEU	2760000	DEU9797	1	27600	38	853	2	1	2	5	3	9	1	1	7	2	1	2	7	1	1	1	2	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	3	4	4	4	1	3	4	4	1	4	4	4	4	5	5	1	4	2	5	1	2	2	1	1	2	2	2	2	1	1	7	1	2	1	1	1	1	1	1	1	2	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4110	3259	2113	-0.6314	0.1650	61.91	43.33	1	1	27600	27600	27600	38000	27600	27600	6	3	3	61.91	1	1	148	148	-0.4243	0.4396	2	83.50	17.172	.2744	28	NOV	13
DEU	2760000	DEU9797	1	27600	38	854	2	1	2	3	2	9	9	1	7	9	9	1	7	9	3	2	2	2	3	3	2	3	1	1	2	2	2	2	2	2	1	1	2	2	2	3	4	1	3	1	4	2	4	3	4	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	7	1	2	2	2	1	2	1	1	1	1	1	1	9998	9998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	9701	7233	9705	0.7501	99.990.000	31.72	99.00	9	9	27600	27600	27600	27600	27600	27600	5	3	3	31.72	1	1	148	148	99.990.000	99.990.000	3	99.00	-10.793	.2744	28	NOV	13
DEU	2760000	DEU9797	1	27600	38	855	1	2	2	4	4	9	9	9	7	9	9	9	7	1	1	2	3	2	2	2	1	2	2	2	2	1	2	2	2	2	1	2	2	3	4	3	3	1	2	2	3	3	4	3	3	3	3	5	2	4	4	1	1	2	4	2	2	1	1	2	2	1	1	7	1	2	1	2	2	1	2	2	2	2	2	2	28	19	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	2	2	7533	9412	1346	-0.1254	-0.4659	16.50	21.24	1	1	927600	927600	927600	927600	927600	927600	6	9	9	21.24	3	3	818	818	0.0485	-0.9553	9	65.01	-0.0994	.25319999	28	NOV	13
DEU	2760000	DEU9797	1	27600	39	858	1	2	2	2	1	2	2	2	7	2	2	2	7	1	1	2	1	2	2	2	2	2	2	2	2	9	2	2	2	2	2	2	2	2	2	4	2	2	2	1	1	1	1	4	4	3	4	4	2	2	2	1	1	2	2	2	2	2	2	2	2	3	9	7	1	2	1	2	2	1	2	2	2	2	2	2	14	9	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	8	8	4110	5120	2210	-14.702	-11.714	24.53	43.33	1	1	79200	79200	79200	79200	79200	79200	6	0	0	43.33	3	3	998	998	-12.159	0.1017	0	88.70	0.3309	.21789999	28	NOV	13
DEU	2760000	DEU9797	1	27600	39	860	1	1	2	5	4	2	2	2	7	2	2	2	7	9	2	1	1	2	1	1	3	2	1	1	2	2	2	1	2	2	1	1	2	2	3	4	2	1	2	1	3	2	4	3	4	4	5	5	3	4	1	5	1	1	1	2	2	2	2	2	2	1	1	7	1	1	2	1	1	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3141	8219	9999	11.701	0.3180	24.68	54.86	1	1	27600	27600	27600	27600	27600	27600	5	0	0	54.86	1	1	148	148	-12.159	0.7791	0	99.00	0.8861	.2351	28	NOV	13
DEU	2760000	DEU9797	1	27600	39	862	1	2	2	5	4	9	9	9	7	9	1	9	7	9	3	9	9	9	9	9	9	9	1	2	2	2	2	2	2	2	1	2	2	3	3	2	2	3	3	1	3	3	4	4	4	4	5	5	2	3	1	3	1	1	2	1	2	2	2	2	2	1	2	7	1	2	2	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5311	3322	9704	-0.1254	-0.3004	57.03	24.98	1	1	27600	27600	27600	27600	27600	27600	1	9	2	57.03	1	1	148	148	-12.159	0.7791	2	99.00	99.990.000	.21789999	28	NOV	13
DEU	2760000	DEU9797	1	27600	39	863	1	2	2	3	1	2	2	2	7	2	2	2	7	1	2	2	2	2	1	1	1	1	1	1	2	2	2	2	2	2	1	1	2	3	3	4	4	4	3	2	4	3	3	4	4	5	5	5	4	5	3	4	2	2	2	2	2	1	1	2	9	1	1	7	1	2	2	2	2	2	2	2	2	2	2	2	19	13	0	0	0	0	0	0	0	0	0	0	0	79200	0	0	0	0	0	0	0	0	0	0	0	0	0	927600	8	2	9412	6113	3256	0.7501	10.539	20.91	16.50	3	3	927600	79200	79200	79200	79200	927600	1	0	0	20.91	3	3	818	998	0.2719	-0.4255	0	44.92	11.275	.21789999	28	NOV	13
DEU	2760000	DEU9797	1	27600	39	865	1	2	2	2	1	2	9	2	7	2	2	2	7	9	9	2	1	2	3	3	2	2	2	1	2	2	2	2	2	2	2	1	2	3	3	3	2	1	1	1	1	1	3	2	4	4	5	5	4	4	1	3	2	2	2	2	2	2	2	2	2	1	2	7	1	2	2	2	2	2	1	1	1	2	1	1	9998	9998	27600	0	38000	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5223	5131	9999	-0.1254	0.1650	25. Apr	28.48	1	2	27600	27600	27600	38000	27600	27600	1	0	0	28.48	1	1	148	148	-12.159	-0.4255	0	99.00	-0.5360	.21789999	28	NOV	13
DEU	2760000	DEU9797	1	27600	39	866	1	2	2	5	3	2	2	2	7	2	2	2	7	1	2	1	2	1	1	1	2	2	1	1	2	2	2	1	2	2	1	1	2	2	3	4	4	1	1	1	3	3	4	4	4	4	5	5	4	4	3	4	1	1	1	2	2	2	2	2	2	1	1	7	1	1	2	2	2	2	1	1	9	1	9	9	9998	9998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	9112	7512	9704	11.701	0.6460	23.57	14.21	9	9	27600	27600	999999	27600	999999	999999	2	0	0	23.57	9	1	148	148	-12.159	0.7791	0	99.00	11.275	.21789999	28	NOV	13
DEU	2760000	DEU9797	1	27600	39	867	2	1	2	3	4	2	2	2	7	2	2	1	7	6	1	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	1	1	2	3	3	3	3	1	2	1	1	1	4	3	4	5	5	5	3	4	2	3	1	1	2	1	2	2	2	2	2	2	9	7	1	2	1	1	2	1	1	1	1	1	1	1	9998	9998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3221	1221	9999	0.7501	0.3180	71.39	56.00	9	9	27600	27600	27600	27600	27600	27600	6	0	3	71.39	1	1	148	148	-12.159	0.7791	3	99.00	-0.0994	.21789999	28	NOV	13
DEU	2760000	DEU9797	1	27600	39	868	1	2	2	4	4	2	1	2	7	1	2	2	7	9	9	3	4	2	1	2	2	3	1	1	2	2	2	2	2	2	1	1	2	2	3	2	1	1	1	1	1	1	1	1	1	5	5	5	2	4	2	1	1	1	1	1	2	2	2	2	2	1	1	7	2	2	1	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5223	1412	9999	0.7501	-0.1412	43.85	28.48	1	1	27600	27600	27600	27600	27600	27600	3	2	2	43.85	1	1	148	148	-12.159	12.956	1	99.00	-10.793	.21789999	28	NOV	13
DEU	2760000	DEU9797	1	27600	39	871	1	2	2	3	5	1	2	1	7	2	2	1	7	1	2	2	2	3	2	2	4	3	1	2	2	2	2	2	2	1	1	2	2	3	4	3	3	1	1	1	4	3	3	3	4	4	5	4	3	4	1	2	2	2	1	2	2	1	1	2	2	1	2	7	1	2	2	1	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3343	2642	9999	0.3150	-0.3004	72.83	54.55	1	1	27600	27600	27600	27600	27600	27600	4	3	3	72.83	1	1	148	148	0.0485	0.1017	3	99.00	-12.871	.21789999	28	NOV	13
DEU	2760000	DEU9797	1	27600	39	872	1	2	2	2	9	9	9	9	7	2	2	2	7	1	3	2	3	2	3	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	3	3	2	1	1	1	4	4	2	3	3	4	5	5	1	1	2	1	2	2	2	2	2	2	2	2	2	9	2	7	2	2	1	2	2	2	1	1	1	1	1	1	9998	9999	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5120	2520	9704	-0.6314	-0.9916	75.13	24.53	1	1	27600	27600	27600	27600	27600	27600	3	9	0	75.13	1	1	148	148	-12.159	-0.4255	0	99.00	-0.8397	.21789999	28	NOV	13
DEU	2760000	DEU9797	1	27600	39	874	1	2	2	3	3	2	1	1	7	2	2	2	7	9	5	2	3	3	3	9	3	3	1	2	2	2	2	2	2	2	2	2	2	1	3	4	3	1	2	1	4	4	4	4	4	4	5	5	3	3	3	3	2	2	2	2	9	9	9	9	9	2	2	7	1	2	2	2	2	2	1	9	9	9	9	9	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	5223	9999	9999	-0.6314	0.1650	99.00	28.48	9	1	999999	27600	999999	999999	999999	999999	1	3	3	28.48	9	9	999	148	99.990.000	-0.4255	0	99.00	-16.380	.21789999	28	NOV	13
DEU	2760000	DEU9797	1	27600	39	875	1	2	2	3	3	2	2	2	7	2	1	1	7	3	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	3	3	4	3	1	1	1	3	2	3	4	4	5	5	5	2	3	2	3	1	1	1	1	2	2	2	2	2	1	1	7	2	2	1	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3213	7131	9999	-0.1254	0.0131	22.77	48.66	1	1	27600	27600	27600	27600	27600	27600	3	0	3	48.66	1	1	148	148	-12.159	12.956	3	99.00	0.3309	.21789999	28	NOV	13
DEU	2760000	DEU9797	1	27600	39	877	1	2	2	2	2	2	1	1	7	2	2	2	7	1	3	2	2	2	4	3	3	3	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	1	1	1	3	1	4	4	4	4	5	5	3	3	2	5	2	1	2	2	1	2	2	2	2	1	1	7	1	1	2	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3423	7231	9704	-14.809	0.3180	30.78	50.90	1	1	27600	27600	27600	27600	27600	27600	2	3	3	50.90	1	1	148	148	-0.4243	0.1017	0	99.00	-14.771	.21789999	28	NOV	13
DEU	2760000	DEU9797	1	27600	39	879	1	2	2	4	4	2	2	2	7	2	2	2	7	3	2	2	3	2	3	2	2	2	1	2	2	2	2	2	2	2	2	2	2	3	2	3	3	1	1	1	2	1	3	4	4	4	5	5	2	3	1	2	2	1	2	1	2	2	2	2	2	1	1	7	1	2	2	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4110	6113	7233	-0.6314	-0.4659	20.91	43.33	1	1	27600	27600	27600	27600	27600	27600	1	0	0	43.33	1	1	148	148	-12.159	0.4396	0	31.72	-0.8397	.21789999	28	NOV	13
DEU	2760000	DEU9797	1	27600	39	880	2	1	2	5	4	9	9	1	7	9	9	9	7	6	2	1	2	1	1	1	2	1	2	1	2	2	2	2	2	2	2	1	2	3	1	4	3	1	1	1	1	1	3	3	4	2	4	4	2	2	1	2	1	1	1	1	2	2	2	2	2	1	1	7	1	1	2	2	2	2	9	1	9	9	9	9	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	9	1	4110	1324	3000	-0.1254	-13.492	58.07	43.33	1	1	27600	999999	999999	999999	999999	999999	2	3	3	58.07	9	9	148	999	-12.159	12.956	9	56.03	13.879	.2351	28	NOV	13
DEU	2760000	DEU9797	1	27600	39	882	1	1	2	5	4	2	2	2	7	2	2	1	7	4	3	2	2	2	3	3	4	2	1	2	2	2	2	2	2	2	2	1	2	2	3	3	3	1	2	1	3	3	3	3	3	4	5	5	2	4	2	3	1	2	1	1	1	1	1	2	2	1	1	7	1	1	1	1	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3259	9210	4110	-0.1254	0.0131	Nov 74	61.91	1	1	27600	27600	27600	27600	27600	27600	4	0	3	61.91	1	1	148	148	0.4708	0.7791	3	43.33	-12.871	.21789999	28	NOV	13
DEU	2760000	DEU9797	1	27600	40	883	1	2	2	4	4	2	2	1	7	1	1	1	7	9	5	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	1	1	3	3	2	2	1	2	1	3	3	3	4	5	5	4	4	3	4	1	1	1	1	1	1	2	2	2	2	9	7	1	1	2	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4110	1000	2500	-14.809	0.6460	65.12	43.33	1	1	27600	27600	27600	27600	27600	27600	2	3	3	65.12	1	1	148	148	0.0485	12.956	3	75.13	-0.5360	.42820001	28	NOV	13
DEU	2760000	DEU9797	1	27600	40	884	1	2	2	3	5	2	2	2	7	1	1	2	7	3	3	1	1	2	1	1	1	1	1	1	2	2	2	2	2	2	1	1	2	1	3	3	4	4	3	1	2	1	4	3	3	4	5	5	3	4	2	2	1	1	1	1	1	1	1	2	2	1	1	7	1	2	1	2	2	1	1	2	1	1	2	2	22	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	927600	1	1	2300	7421	3000	0.7501	0.0131	43.76	75.54	2	1	927600	27600	27600	27600	927600	927600	6	0	2	75.54	3	1	148	148	0.4708	12.956	2	56.03	17.172	.41749999	28	NOV	13
DEU	2760000	DEU9797	1	27600	40	885	2	1	2	4	4	9	9	9	7	2	2	2	7	2	5	2	2	4	2	1	1	1	1	2	2	2	2	2	2	2	1	2	2	3	1	4	3	3	1	3	4	3	3	3	4	5	5	5	4	4	3	3	2	2	2	2	2	2	2	2	2	1	1	7	1	2	2	2	2	2	1	2	1	1	2	2	30	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	927600	1	1	9112	5223	9999	-0.1254	0.6460	28.48	14.21	3	1	927600	27600	27600	27600	927600	927600	1	9	0	28.48	3	1	148	148	-12.159	-0.4255	0	99.00	0.3309	.4269	28	NOV	13
DEU	2760000	DEU9797	1	27600	40	886	1	2	2	5	4	1	9	9	7	9	1	1	7	9	9	2	1	2	1	2	2	2	2	2	1	1	2	2	2	1	2	2	2	3	9	9	9	9	9	9	9	9	9	9	9	5	4	5	1	4	1	1	2	2	2	2	2	2	2	2	2	1	1	7	1	2	2	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5322	2631	9999	0.3150	-0.6372	80.92	21.64	1	1	27600	27600	27600	27600	27600	27600	1	1	3	80.92	1	1	148	148	-12.159	-0.4255	3	99.00	0.6338	.43399999	28	NOV	13
DEU	2760000	DEU9797	1	27600	40	888	1	2	2	5	4	2	2	2	7	2	2	2	7	9	3	2	3	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	7	2	2	2	2	2	2	9	9	9	9	9	9	9998	9998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	5223	3321	9999	-14.809	99.990.000	60.29	28.48	9	9	999999	999999	999999	999999	999999	999999	9	0	0	60.29	9	9	999	999	99.990.000	99.990.000	0	99.00	-0.8397	.42820001	28	NOV	13
DEU	2760000	DEU9797	1	27600	40	891	1	1	2	4	4	2	1	2	7	2	2	1	7	5	5	2	2	1	1	2	2	1	1	2	2	1	2	1	2	1	1	2	2	2	3	3	3	3	2	2	1	1	3	3	3	5	5	5	4	5	3	4	1	1	1	1	2	2	2	2	2	9	2	7	1	1	2	1	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4110	5419	9999	11.701	10.539	33.83	43.33	1	1	27600	27600	27600	27600	27600	27600	4	2	3	43.33	1	1	148	148	-12.159	12.956	3	99.00	0.8861	.42820001	28	NOV	13
DEU	2760000	DEU9797	1	27600	40	892	2	1	2	2	1	2	2	2	7	2	2	2	7	3	3	2	2	2	1	2	3	2	2	2	2	2	2	2	2	2	1	2	2	1	2	4	3	2	3	4	3	1	2	2	2	4	5	5	1	4	2	1	3	2	2	3	2	2	2	2	2	1	1	7	1	2	2	1	2	2	1	1	1	1	2	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	9112	9333	3355	-0.6314	-0.4659	17.69	14.21	1	1	27600	27600	27600	27600	61600	27600	4	0	0	17.69	1	1	148	148	-12.159	-12.776	0	63.03	-0.0994	.41749999	28	NOV	13
DEU	2760000	DEU9797	1	27600	40	893	1	2	2	2	3	1	9	1	7	2	2	2	7	1	5	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	3	1	4	4	4	4	1	1	2	2	2	4	5	5	5	5	5	3	3	1	1	1	1	1	2	2	2	2	2	9	7	1	2	2	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	9701	3324	2262	-14.809	10.539	61.18	99.00	1	1	27600	27600	27600	27600	27600	27600	1	3	3	61.18	1	1	148	148	-0.4243	12.956	0	81.13	0.3309	.42820001	28	NOV	13
DEU	2760000	DEU9797	1	27600	40	897	1	2	2	4	5	2	2	1	7	9	9	1	7	1	4	9	2	2	1	2	3	2	2	2	2	2	2	2	2	2	2	2	2	1	3	4	4	4	9	3	4	3	3	3	4	5	5	5	3	5	2	5	9	9	9	2	2	2	2	2	2	1	1	7	1	2	1	1	2	2	2	2	1	2	2	2	27	31	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	2	2	3221	7122	9704	-14.809	0.8345	22.75	56.00	1	1	61600	61600	27600	61600	61600	61600	4	3	3	56.00	3	1	273	273	-12.159	99.990.000	3	99.00	-0.0738	.4269	28	NOV	13
DEU	2760000	DEU9797	1	27600	40	898	2	1	2	2	1	9	9	9	7	9	9	9	7	3	4	1	2	1	1	1	1	2	1	1	2	2	2	1	2	2	1	1	2	1	2	3	2	3	1	4	1	2	3	2	2	4	5	5	5	5	3	3	1	2	2	1	1	1	2	2	2	1	1	7	1	2	2	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5223	8332	9705	11.701	0.8345	25.95	28.48	1	1	27600	27600	27600	27600	27600	27600	1	9	9	28.48	1	1	148	148	0.0485	0.4396	9	99.00	13.879	.43399999	28	NOV	13
